ticker,price,market_cap,shares,pe,pb,peg,ev_ebitda,p_fcf,roe,roa,roic,debt_equity,total_debt,cash,ttm_fcf,fcf_growth,op_margins,profit_margins,name,sector,industry,dcf_value,margin_of_safety,s_pe,s_pfcf,s_ev_ebitda,s_pb,s_peg,fund_score,s_roe,s_roa,s_margin,s_debt,s_fcf_pos,qual_score,dcf_score,composite,rank
PSX,155.75,62942351360,402921135,14.434662,2.3314123,,12.73,26.990716706689536,0.16017,,,0.77483,21755000832.0,1844999936.0,2332000000.0,-0.1752616797963934,0.05415,0.03326,Phillips 66,Energy,Oil & Gas Refining & Marketing,10.55,-13.7674,0.8158508158508158,0.2907894736842105,0.2604006163328198,0.5393939393939393,,0.47660871131544635,0.40099626400996263,,0.953962703962704,0.3057851239669422,1.0,0.6651860229849023,0.0,0.3331095547066318,228
NXPI,232.27,58558656512,251674471,29.253149,5.840332,,16.86,30.723324507869883,0.20698999,0.08009,,1.19711,12510999552.0,3267000064.0,1906000000.0,-0.03861236242888566,0.26297,0.16472,NXP Semiconductors,Information Technology,Semiconductors,45.84,-4.0673,0.5856643356643356,0.5161036920659859,0.6168017686072218,0.5789671361502347,,0.5743842331219444,0.5165437302423604,0.49358974358974356,0.42939689418562654,0.18863636363636366,1.0,0.5256333463308188,0.0,0.33244281817538524,229
NEM,122.13,134153658368,1091262981,19.023363,3.930675,,9.646,45.306875504221544,0.22343999,0.121429995,,0.16418,5589000192.0,8240999936.0,2961000000.0,0.040833420135503395,0.58287,0.31254,Newmont,Materials,Gold,44.24,-1.7606,0.8480769230769232,0.40131578947368424,0.8826597131681877,0.3764102564102564,,0.6271156705322629,0.18124341412012646,0.02938034188034188,0.026134122287968443,0.9608391608391609,1.0,0.4395194078255195,0.0,0.3293703366426719,230
EXPD,156.3,21212807168,134020931,25.456028,9.1854725,,17.508,31.063058256393735,0.36505002,0.13853,,0.24548999999999999,560360000.0,1190167040.0,682895000.0,-0.06380302928552983,0.0995,0.07571,Expeditors International,Industrials,Air Freight & Logistics,57.49,-1.7188,0.6923076923076923,0.46052631578947373,0.54367666232073,0.3329957805907174,,0.5073766127521533,0.2759295499021526,0.14102564102564102,0.7435897435897436,0.8526315789473684,1.0,0.6026353026929812,0.0,0.3282406401364989,231
AMZN,210.11,2255514238976,10734920870,29.344973,5.4850416,,15.858,293.1142610755036,0.22286,0.06928,,0.43435,178546999296.0,123028996096.0,7695000000.0,,0.10533,0.108339995,Amazon,Consumer Discretionary,Broadline Retail,6.31,-32.2935,0.40551839464882933,0.029955207166853338,0.597457627118644,0.5988888888888888,,0.40795502945580386,0.6438356164383562,0.6983087834151664,0.6201923076923077,0.7248157248157246,1.0,0.7374304864723109,0.0,0.32714188192760907,232
LMT,658.26,152319918080,230080240,30.673813,22.428703,,20.531,22.049785477707008,0.76865,0.07569,,3.3880399999999997,22770999296.0,4120999936.0,6908000000.0,0.04051911024828336,0.090100005,0.06685,Lockheed Martin,Industrials,Aerospace & Defense,380.98,-0.7278,0.5512820512820513,0.7763157894736843,0.3676662320730118,0.050801687763713056,,0.4365164401481151,0.052125956235545265,0.47435897435897434,0.8076923076923077,0.03540669856459332,1.0,0.4739167873702842,0.1361,0.3256999508944113,233
RSG,219.5,68531367936,309563599,32.566765,5.648918,,15.856,32.93194038250841,0.18301001,0.06221,,1.15348,13806000128.0,76000000.0,2081000000.0,0.12273913775882361,0.19492,0.12893,Republic Services,Industrials,Environmental & Facilities Services,100.97,-1.1739,0.48717948717948717,0.368421052631579,0.6740547588005216,0.5638818565400844,,0.5233842887879181,0.6182173990393168,0.5897435897435898,0.3717948717948718,0.24976076555023924,1.0,0.5659033252256036,0.0,0.32466033238217223,234
SNPS,439.94,84168531968,191318206,54.650932,2.888565,,71.905,62.386156041489706,0.0716,0.018660001,,0.50459,14293417984.0,2960958976.0,1349154000.0,-0.05522081722072214,0.053839996,0.18886,Synopsys,Information Technology,Application Software,13.82,-30.8241,0.21736596736596736,0.19854673998428907,0.04937361827560796,0.8073239436619717,,0.318152567321959,0.8440463645943098,0.9276556776556777,0.914409534127844,0.4590909090909091,1.0,0.829040497093748,0.0,0.31861352283612265,235
MAA,133.47,16019548160,116901020,35.309525,2.754742,,17.006,22.3133062650344,0.07645,0.03255,,0.93305,5429650944.0,60258000.0,717937000.0,-0.019789006491844785,0.28384,0.2023,Mid-America Apartment Communities,Real Estate,Multi-Family Residential REITs,26.86,-3.969,0.3923076923076923,0.3996101364522417,0.8031711317659923,0.3789247311827958,,0.4935034229271805,0.5293542074363992,0.3792390405293631,0.5425971877584781,0.4545454545454546,1.0,0.581147178053939,0.0,0.3180129925379979,236
BF-B,29.99,13891650560,294594676,17.538012,3.404086,,13.816,32.231207795823664,0.20666,0.08208,,0.6403,2647000064.0,319000000.0,431000000.0,-0.1856243251643418,0.2944,0.20828,Brown–Forman,Consumer Staples,Distillers & Vintners,7.25,-3.1339,0.836641852770885,0.18384502923976606,0.519774011299435,0.5496296296296297,,0.5224726307349289,0.40370668815471394,0.36336996336996336,0.12784900284900283,0.7304812834224598,1.0,0.525081387559228,0.0,0.3141357676470321,237
GILD,151.4,187838889984,1240679623,22.330381,8.306814,,13.845,18.227936922270743,0.40655,0.12516,,1.08728,24591998976.0,10604999680.0,10305000000.0,-0.015669198991318578,0.37401,0.28903,Gilead Sciences,Health Care,Biotechnology,88.98,-0.7016,0.6501165501165501,0.68005540166205,0.5593220338983051,0.1808888888888889,,0.5175957186414486,0.13374844333748442,0.1184710351377018,0.037820512820512825,0.14842975206611578,1.0,0.287693948672363,0.1492,0.31276198869259775,238
DRI,217.27,25271490560,115139249,22.774633,12.04179,,16.673,24.616686693941165,0.54104,0.07198,,4.01269,8348000256.0,224100000.0,1026600000.0,0.06344643043092901,0.10393,0.08924,Darden Restaurants,Consumer Discretionary,Restaurants,80.57,-1.6967,0.669732441471572,0.5041993281075029,0.5127118644067796,0.32444444444444454,,0.5027720196075747,0.17808219178082194,0.676759410801964,0.6412927350427351,0.20196560196560193,1.0,0.5396199879182246,0.0,0.3108752038422073,239
CRH,124.04,82867765248,668043318,24.758482,3.4552495,,13.33,34.37070313065118,0.15684,0.06132,,0.7734099999999999,19704999936.0,4096000000.0,2411000000.0,-0.001928113859149927,0.15059,0.10022,CRH plc,Materials,Construction Materials,22.9,-4.4168,0.594871794871795,0.6315789473684209,0.4915254237288136,0.45435897435897443,,0.543083785082001,0.37618545837723916,0.32478632478632474,0.29881656804733725,0.41258741258741255,1.0,0.4824751527596627,0.0,0.310698112968616,240
AFL,114.03,59764711424,518690000,16.71994,2.0056283,,12.824,22.077839462135206,0.13118,0.025390001,,0.28515,8408999936.0,6245000192.0,2707000000.0,-0.18772398580293426,0.33558998,0.21242,Aflac,Financials,Life & Health Insurance,49.9,-1.2854,0.4463247863247862,0.3034539473684211,0.480225988700565,0.5066666666666667,,0.4341678472651098,0.547945205479452,0.4638009049773755,0.4328205128205128,0.7090909090909091,1.0,0.6307315064736498,0.0,0.3096416231612009,241
NKE,65.4,96817070080,1191495650,38.245613,6.871192,,26.196,29.625786438188495,0.17950001,0.0502,,0.8009900000000001,11281999872.0,8344999936.0,3268000000.0,-0.09643491560240325,0.08095,0.05426,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",25.95,-1.5202,0.185340022296544,0.43952967525195963,0.1101694915254237,0.5355555555555555,,0.3176486861573707,0.6986301369863014,0.8276050190943808,0.7467948717948718,0.6697788697788697,1.0,0.7885617795308847,0.0,0.3083174850378009,242
EA,200.4,50150842368,250253713,75.056175,8.14866,,36.798,26.99184196340151,0.10027,0.048070002,,0.36443,2241999872.0,2899000064.0,1858000000.0,0.027855111686507783,0.08574,0.09307,Electronic Arts,Communication Services,Interactive Home Entertainment,110.87,-0.8075,0.2173659673659673,0.3092105263157895,0.07148120854826821,0.25101449275362314,,0.21226804874591204,0.6774595267745952,0.5396270396270396,0.9119286510590858,0.768595041322314,1.0,0.7795220517566068,0.09625,0.30767433000022093,243
ADI,355.03,173841891328,488628595,78.20044,5.1299725,,32.602,40.63007989155458,0.07862,0.0454,,0.25753,8701080576.0,4048847104.0,4278650000.0,0.04252862506739885,0.33067,0.23024,Analog Devices,Information Technology,Semiconductors,126.38,-1.8092,0.10994560994560997,0.4102513747054203,0.3220338983050847,0.6646009389671361,,0.37670795548081276,0.7972602739726028,0.7684981684981685,0.22968580715059583,0.6659090909090909,1.0,0.6922706681060916,0.0,0.30491545144480736,244
ABT,112.21,195296903168,1738871947,30.083109,3.8293009,,17.461,30.750575211462763,0.13158,,,0.2531,12974999552.0,7733000192.0,6351000000.0,-0.09778756082950568,0.22026,0.14718,Abbott Laboratories,Health Care,Health Care Equipment,34.82,-2.2222,0.44755244755244755,0.27123730378578026,0.3559322033898305,0.43422222222222223,,0.3772360442375701,0.5392278953922789,,0.3923076923076923,0.8148760330578513,1.0,0.6866029051894555,0.0,0.3036833417805134,245
GOOGL,314.98,3810313371648,5822000000,29.164816,9.168922,,24.974,52.00657019146671,0.35705003,0.15427,,0.16133,66995998720.0,126843002880.0,73266000000.0,0.06879140249222915,0.31568,0.32810003,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services,228.39,-0.3791,0.4015151515151515,0.03289473684210526,0.11569638909358886,0.1628985507246377,,0.17825120704387082,0.14757160647571604,0.10227272727272727,0.14130434782608695,0.9305785123966942,1.0,0.4643454387942449,0.31045,0.30265428216391604,246
UNP,266.1,157901471744,593391460,22.230576,8.548299,,15.212,28.71457933151482,0.40377,0.09072,,1.77733,32821999616.0,1516000000.0,5499000000.0,-0.014310393573741975,0.40887,0.29123,Union Pacific Corporation,Industrials,Rail Transportation,59.76,-3.4525,0.7948717948717948,0.5394736842105264,0.7653194263363754,0.358649789029536,,0.6145786736120582,0.21010496352962105,0.34615384615384615,0.038461538461538464,0.14258373205741628,1.0,0.3474608160404844,0.0,0.30196773977434144,247
AXP,346.18,238466662400,686614005,22.523096,7.094434,,,14.901372392676373,0.33992,0.03791,,1.9092099999999999,63908999168.0,47644999680.0,16003000000.0,-0.05929695644100763,0.17459999,0.16174999,American Express,Financials,Consumer Finance,217.78,-0.5896,0.29777777777777775,0.47759046052631576,,0.0933333333333333,,0.28956719054580893,0.09589041095890412,0.37443438914027144,0.7974358974358975,0.09090909090909093,1.0,0.4717339576888328,0.2052,0.3013620061132413,248
VLTO,93.08,23111518208,248297345,24.75532,7.449976,,17.551,28.184778302439025,0.36498,0.11322,,0.86059,2672999936.0,2031000064.0,820000000.0,-0.00878639667204395,0.22636,0.17082001,Veralto,Industrials,Environmental & Facilities Services,38.5,-1.4178,0.7307692307692308,0.5657894736842106,0.5306388526727509,0.39713080168776377,,0.556082089703489,0.289094467176659,0.23076923076923075,0.23076923076923075,0.3837320574162679,1.0,0.42687299722627764,0.0,0.3013469807027906,249
UDR,37.17,13994097664,328273044,32.893803,3.7598624,,18.469,23.124586125014666,0.09378,0.020869998,,1.44726,6004332032.0,1494000.0,605161000.0,0.06752463635585704,0.22202,0.21597,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,13.5,-1.7539,0.5611111111111111,0.36208576998050684,0.6063422635319846,0.21548387096774194,,0.43625575389783616,0.3845401174168297,0.771298593879239,0.6406120760959471,0.1636363636363637,1.0,0.592017430205676,0.0,0.3006938714156616,250
PSA,305.0,53529464832,175506447,33.88889,10.927983,,19.934,18.47709801796366,0.18763,0.07053,,1.09763,10253881344.0,318095008.0,2897071000.0,0.029206402695491906,0.46206,0.36915,Public Storage,Real Estate,Self-Storage REITs,185.45,-0.6446,0.5273504273504274,0.5872319688109161,0.44231820667031163,0.11741935483870973,,0.41857998941759117,0.0949119373776908,0.052522746071133164,0.18320926385442513,0.3090909090909091,1.0,0.3279469712788316,0.17770000000000002,0.2995697391158648,251
DHR,209.5,148095549440,706900000,41.650097,2.819043,,22.685,27.963661148036255,0.07053,0.03641,,0.35055,18417999872.0,4615000064.0,5296000000.0,-0.0938571577307632,0.2217,0.1471,Danaher Corporation,Health Care,Life Sciences Tools & Services,58.09,-2.6065,0.22657342657342652,0.34233610341643583,0.16949152542372878,0.5524444444444444,,0.32271137496450886,0.778829389788294,0.793684710351377,0.3754273504273504,0.7593388429752066,1.0,0.7414560587084456,0.0,0.29831299591468946,252
MSFT,397.23,2952363507712,7425629076,24.873512,7.549748,,17.023,41.227793323818965,0.34390998,0.1486,,0.31539,123278000128.0,89461997568.0,71611000000.0,0.03202605420584792,0.47094002,0.39044,Microsoft,Information Technology,Systems Software,138.58,-1.8664,0.6930846930846931,0.39512961508248234,0.6020633750921148,0.47906103286384977,,0.542334679030785,0.2982086406743941,0.13186813186813184,0.04423979776092452,0.65,1.0,0.4248633140606901,0.0,0.29603296617594727,253
BSX,74.58,110603616256,1483019808,38.4433,4.5639806,,22.647,46.766856767864695,0.12445,0.059759997,,0.48921,11971999744.0,1964999936.0,2365000000.0,0.21578958470883314,0.19694,0.14437,Boston Scientific,Health Care,Health Care Equipment,42.83,-0.7413,0.24498834498834493,0.1290397045244691,0.18644067796610173,0.34977777777777785,,0.2275616263141734,0.5945205479452055,0.5123456790123456,0.4598290598290598,0.6852892561983471,1.0,0.6503969085969916,0.12935000000000002,0.29398579635920863,254
COST,985.27,437418196992,443869411,52.914608,14.433653,,32.634,55.81449495878525,0.30325,0.08524,,0.26968,8172000256.0,17183000576.0,7837000000.0,0.3081350392193374,0.03659,0.02961,Costco,Consumer Staples,Consumer Staples Merchandise Retail,644.26,-0.5293,0.08519437551695622,0.09941520467836261,0.011299435028248588,0.12740740740740744,,0.0808291056577437,0.2248186946011281,0.30549450549450546,0.8874643874643874,0.9700534759358289,1.0,0.67756621269917,0.23535,0.2918217401550028,255
ICE,154.01,87813193728,567896513,26.645327,3.0200408,,17.328,22.684886005683286,0.11885,0.022550002,,0.70077,20316000256.0,837000000.0,3871000000.0,0.08010834127843047,0.49561,0.33380002,Intercontinental Exchange,Financials,Financial Exchanges & Data,89.53,-0.7202,0.23025641025641025,0.2876233552631579,0.29943502824858753,0.3466666666666666,,0.2909953651087056,0.6438356164383562,0.5680618401206636,0.09521367521367521,0.3636363636363636,1.0,0.5341494990818118,0.13990000000000002,0.2913457525584999,256
PKG,237.21,21343868928,89977067,27.614668,4.457913,,14.805,40.927840705656756,0.16903,,,0.91618,4356899840.0,728700032.0,521500000.0,0.02168061006177502,0.07125,0.08611,Packaging Corporation of America,Materials,Paper & Plastic Packaging Products & Materials,41.97,-4.6517,0.5442307692307693,0.4934210526315789,0.3741851368970013,0.2594871794871794,,0.41783103456163223,0.2982086406743941,,0.6494082840236687,0.3734265734265734,1.0,0.580260874531159,0.0,0.29130608072936104,257
TMO,510.93,191960514560,375708059,28.817259,3.5965533,,19.863,26.415372858125775,0.13024001,0.05039,,0.73566,39385001984.0,10104999936.0,7267000000.0,0.022939111285736224,0.19992,0.15045999,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,198.19,-1.578,0.465967365967366,0.3778855032317637,0.2372881355932203,0.468,,0.3872852511980875,0.5576587795765878,0.6061253561253562,0.44294871794871793,0.4446280991735538,1.0,0.6102721905648432,0.0,0.2881178855605414,258
AVY,196.92,15221008384,77295394,22.428246,6.797846,,12.928,21.775405413447782,0.30212998,0.08164,,1.6649100000000001,3732900096.0,202800000.0,699000000.0,-0.03369430315299693,0.12394,0.07769,Avery Dennison,Materials,Paper & Plastic Packaging Products & Materials,55.11,-2.5733,0.7467948717948718,0.8157894736842105,0.6088657105606257,0.10358974358974354,,0.5687599499073629,0.0642781875658588,0.15598290598290596,0.4546351084812623,0.06013986013986012,1.0,0.3470072124339775,0.0,0.2858177855760714,259
TKO,211.12,17340739584,78922362,80.580154,4.3599114,,24.19,34.104365101748215,0.08129,0.03032,,0.42784999999999995,4042915072.0,861409984.0,508461000.0,0.05737260735580607,0.15632,0.08989,TKO Group Holdings,Communication Services,Movies & Entertainment,66.14,-2.1919,0.1713286713286713,0.26315789473684215,0.24834193072955044,0.38318840579710145,,0.2665042256480413,0.7235367372353674,0.8618881118881119,0.6036789297658863,0.6297520661157023,1.0,0.7637711690010136,0.0,0.28421927122706786,260
NDAQ,81.87,46747398144,568443856,26.495148,3.815894,,17.791,23.502965381598795,0.15253,0.05055,,0.77878,9525999616.0,614000000.0,1989000000.0,0.08574521208033947,0.31168,0.21641001,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,49.38,-0.6578,0.24376068376068372,0.22430098684210525,0.27683615819209045,0.25333333333333335,,0.24955779053205318,0.4383561643835617,0.2552790346907994,0.5408547008547009,0.30909090909090914,1.0,0.5087161618039941,0.17109999999999997,0.2829642671372171,261
TSCO,52.96,27984252928,528403595,25.708738,10.812577,,17.143,43.94594893119845,0.45183998,0.08844,,2.30228,5942868992.0,194108992.0,636788000.0,0.07661283918011641,0.07637,0.07061,Tractor Supply,Consumer Discretionary,Other Specialty Retail,10.7,-3.9503,0.5596432552954291,0.13773796192609178,0.4703389830508475,0.38777777777777783,,0.38887449451253653,0.31506849315068497,0.5690125477359521,0.7889957264957265,0.257002457002457,1.0,0.586015844876964,0.0,0.28261003429862874,262
PWR,552.66,82410381312,149115887,81.99703,9.248456,,35.54,55.79133238644442,0.12739,0.045489997,,0.71102,6418954240.0,439508000.0,1477118000.0,0.9587975525707251,0.05228,0.03611,Quanta Services,Industrials,Construction & Engineering,309.97,-0.783,0.025641025641025664,0.09210526315789477,0.04823989569752286,0.32016877637130803,,0.12153874021693784,0.7630314890588864,0.782051282051282,0.9102564102564102,0.4775119617224881,1.0,0.7865702286178133,0.10849999999999999,0.28258111623038157,263
AVGO,332.65,1577184657408,4741273799,69.88445,5.617095,,4.745,58.6009012933046,0.31048,0.09788,,1.66032,40456998912.0,11105000448.0,26914000000.0,0.1816540426343054,0.31765,0.36198002,Broadcom,Information Technology,Semiconductors,148.66,-1.2377,0.17132867132867124,0.21366849960722706,0.985261606484893,0.6075117370892018,,0.49444262862749827,0.3293993677555322,0.37783882783882783,0.2867461177320332,0.17272727272727276,1.0,0.43334231721073324,0.0,0.2813904993223077,264
WM,230.31,92892258304,403335781,34.374626,9.289316,,15.427,32.98730763636364,0.29696,0.06493,,2.39385,23917000704.0,201000000.0,2816000000.0,0.1305079058261911,0.20038,0.10744,Waste Management,Industrials,Environmental & Facilities Services,96.91,-1.3764,0.43589743589743585,0.35526315789473684,0.7522816166883963,0.3073417721518988,,0.4626959956581169,0.3812488880982032,0.576923076923077,0.3076923076923077,0.07559808612440193,1.0,0.4682924717675979,0.0,0.27901671642224035,265
PLD,141.51,131443965952,928867000,39.638653,2.4748163,,26.494,26.244523927439197,0.06127,0.02459,,0.6178,35680534528.0,1147127040.0,5008434000.0,0.06670048110263305,0.4133,0.36205003,Prologis,Real Estate,Industrial REITs,55.47,-1.5513,0.3247863247863248,0.21198830409356728,0.17987971569163475,0.47698924731182796,,0.2984108979708387,0.601761252446184,0.6079404466501241,0.2812241521918941,0.890909090909091,1.0,0.6763669884394586,0.0,0.2735355613996582,266
KMB,109.02,36186173440,331922371,22.432098,24.092817,,13.478,22.07820222086638,1.26603,0.09612001,,4.64785,7576000000.0,774000000.0,1639000000.0,-0.0407708900132383,0.13161999,0.122880004,Kimberly-Clark,Consumer Staples,Household Products,32.83,-2.3212,0.771298593879239,0.6059941520467835,0.576271186440678,0.05703703703703699,,0.5026502423509344,0.0459307010475423,0.18974358974358974,0.6061253561253562,0.10160427807486636,1.0,0.3886807849982709,0.0,0.27309778107239474,267
MA,526.41,469788098560,885216386,31.845732,60.828514,,23.287,28.588090948700785,2.09915,0.23719999,,2.5604199999999997,19832999936.0,10897999872.0,16433000000.0,0.17623427286242377,0.57733,0.45646998,Mastercard,Financials,Transaction & Payment Processing Services,485.77,-0.0837,0.13572649572649567,0.1768092105263158,0.09604519774011303,0.0,,0.10214522599823112,0.0,0.0020739064856711916,0.0411965811965812,0.03636363636363635,1.0,0.21592682480917774,0.45815,0.27299253530167533,268
ULTA,682.89,30619670528,44362172,26.174397,11.541933,,17.552,31.758300889802072,0.47967,0.15153,,0.97784,2574656000.0,204920992.0,964147000.0,0.02815947442752309,0.10828,0.09932,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,263.87,-1.588,0.49358974358974356,0.39641657334826425,0.4067796610169492,0.34555555555555556,,0.4105853833776281,0.23287671232876714,0.15957446808510636,0.5990918803418803,0.5872235872235871,1.0,0.5157533295958683,0.0,0.2726432165811369,269
ROST,201.45,65516830720,323444928,31.427458,11.083907,,21.273,40.025335161196516,0.37425,0.10819,,0.88181,5188589056.0,4061172992.0,1636884000.0,0.11494873420840457,0.11578,0.0947,Ross Stores,Consumer Discretionary,Apparel Retail,102.53,-0.9647,0.33946488294314375,0.22396416573348263,0.2796610169491526,0.3666666666666667,,0.3024391830731114,0.4520547945205479,0.41816693944353517,0.5568910256410257,0.6147420147420146,1.0,0.6083709548694246,0.01765,0.2650064527929451,270
PG,160.78,376303222784,2336733549,23.81926,7.1480017,,16.172,26.794590058672743,0.31562,0.10898,,0.68719,36638998528.0,10824999936.0,14044000000.0,0.0115848859193739,0.26297,0.19299999,Procter & Gamble,Consumer Staples,Personal Care Products,70.65,-1.2756,0.7059553349875931,0.32456140350877194,0.37853107344632775,0.3525925925925927,,0.4404101011338214,0.1950040290088638,0.1608058608058608,0.15598290598290596,0.7005347593582888,1.0,0.4424655110311839,0.0,0.26475991315463343,271
HON,243.97,164403986432,634887208,32.271164,11.147309,,21.12,33.32738423515102,0.26136,0.05945,,2.36613,35562999808.0,12929999872.0,4933000000.0,-0.013800305381662437,0.15413,0.1263,Honeywell,Industrials,Industrial Conglomerates,58.91,-3.1417,0.5128205128205129,0.3157894736842105,0.3220338983050847,0.26886075949367094,,0.3548761610758698,0.460238391745241,0.6538461538461539,0.5512820512820513,0.10239234449760765,1.0,0.5535517882742107,0.0,0.2625946034451071,272
DE,662.49,179584122880,271074458,35.849026,6.8088055,,27.561,55.58159173011452,0.19566,0.03961,,2.37049,62478999552.0,4914999808.0,3231000000.0,0.5250105928832174,0.092709996,0.10302,Deere & Company,Industrials,Agricultural & Farm Machinery,208.87,-2.1718,0.38461538461538464,0.10526315789473688,0.13950456323337687,0.4356118143459916,,0.2662487300223725,0.5787226472157979,0.8846153846153846,0.7692307692307693,0.08899521531100474,1.0,0.6643128032745913,0.0,0.2592652563264782,273
CHRW,190.06,22545074176,118620833,39.349895,12.195842,,27.177,26.71293280377641,0.32911,0.10045,,0.75604,1395385984.0,160871008.0,843976000.0,-0.17838285695925038,0.05071,0.036170002,C.H. Robinson,Industrials,Air Freight & Logistics,63.3,-2.0024,0.25641025641025644,0.618421052631579,0.15254237288135597,0.21755274261603372,,0.31123160613480627,0.34175413627468426,0.2692307692307692,0.9358974358974359,0.41052631578947374,1.0,0.5914817314384726,0.0,0.25680149500680033,274
PH,1022.23,129022320640,126216529,37.307663,9.015566,,25.844,38.61787507931757,0.25781,0.094440006,,0.6892499999999999,9870000128.0,427000000.0,3341000000.0,0.14740745935488442,0.21724,0.17287001,Parker Hannifin,Industrials,Industrial Machinery & Supplies & Components,556.64,-0.8364,0.30769230769230765,0.23684210526315785,0.17861799217731425,0.3458227848101266,,0.2672437974857266,0.4734033090197473,0.3205128205128205,0.24358974358974358,0.5444976076555024,1.0,0.5164006961555627,0.08179999999999998,0.255355503158895,275
BLK,1093.64,169679241216,155100000,30.96376,3.055714,,18.443,36.094286580727506,0.10686,,,0.2432,15043000320.0,12597999616.0,4701000000.0,0.00704704343868201,0.35103,0.22930999,BlackRock,Financials,Asset Management & Custody Banks,388.24,-1.8169,0.16273504273504275,0.08182565789473684,0.23163841807909605,0.33333333333333337,,0.20238311301055226,0.7397260273972602,,0.3788034188034188,0.8,1.0,0.7296323615501698,0.0,0.2532421799412357,276
A,122.9,34842013696,282839637,26.892778,5.160613,,18.71,30.244803555555556,0.20618999,0.08485,,0.52559,3543000064.0,1788999936.0,1152000000.0,0.04105956570895941,0.26384002,0.18754,Agilent Technologies,Health Care,Life Sciences Tools & Services,56.62,-1.1706,0.5396270396270397,0.30678670360110805,0.2542372881355932,0.3328888888888889,,0.35838498006315744,0.35491905354919057,0.3060303893637227,0.24038461538461536,0.6482644628099173,1.0,0.5099197042214892,0.0,0.2529146690774774,277
JCI,143.79,88008990720,612066206,48.251675,6.6646576,,23.508,91.20102665284973,0.12640001,0.05148,,0.73339,9704999936.0,552000000.0,965000000.0,-0.13730732421000336,0.14715,0.14169,Johnson Controls,Industrials,Building Products,1.38,-103.2241,0.10256410256410255,0.01315789473684211,0.25684485006518903,0.4612658227848102,,0.20845816753773597,0.7761964063333927,0.717948717948718,0.6025641025641026,0.45071770334928224,1.0,0.7094853860390992,0.0,0.25033170514798236,278
GLW,139.51,119692337152,857948109,76.23497,10.126297,,34.88,84.70795269072894,0.14904,0.04948,,0.7619199999999999,9377000448.0,1526000000.0,1413000000.0,0.11805628879104058,0.1656,0.10212,Corning Inc.,Information Technology,Electronic Components,25.79,-4.41,0.15598290598290593,0.09269442262372352,0.2483419307295505,0.40769953051643204,,0.226179697463153,0.6569020021074815,0.7395604395604396,0.6576381365113759,0.3477272727272728,1.0,0.6803655701813139,0.0,0.24925428665743204,279
MMM,167.06,87990501376,526700000,27.843332,18.840645,,15.498,63.03044511174785,0.75501,0.075840004,,2.76638,13132000256.0,7933000192.0,1396000000.0,-0.286419972636918,0.12408,0.13027,3M,Industrials,Industrial Conglomerates,17.59,-8.4985,0.6410256410256411,0.06578947368421055,0.726205997392438,0.12776371308016882,,0.3901962062956146,0.0784557907845579,0.4615384615384615,0.6282051282051283,0.06220095693779903,1.0,0.44608006749318935,0.0,0.2480886890767624,280
MU,428.17,481909309440,1125509261,40.661922,8.198407,,21.772,288.9144541007194,0.22554001,0.10934,,0.21244,12492999680.0,10318000128.0,1668000000.0,-0.18786951546609,0.44974998,0.28146,Micron Technology,Information Technology,Semiconductors,13.42,-30.9029,0.4322066822066821,0.00952474469756483,0.4694178334561533,0.4647887323943662,,0.3439844981886916,0.43856691253951524,0.30549450549450546,0.07276995305164319,0.7295454545454545,1.0,0.5092753651262237,0.0,0.24771341564759797,281
JNJ,242.49,584376451072,2409898936,21.984589,7.16049,,18.135,30.25819142919277,0.35029998,0.086780004,,0.60499,49332998144.0,20102000640.0,19313000000.0,0.039680905732483396,0.23966,0.28456,Johnson & Johnson,Health Care,Pharmaceuticals,110.76,-1.1894,0.6685314685314685,0.2890120036934441,0.30508474576271194,0.21466666666666667,,0.3693237211635728,0.2074719800747198,0.28727445394112056,0.30790598290598287,0.5557024793388429,1.0,0.4716709792521332,0.0,0.24718104722028378,282
ADSK,226.98,48346738688,212000000,44.073784,16.633446,,27.407,32.124078862458475,0.40333998,0.097449996,,0.9450400000000001,2734000128.0,2288999936.0,1505000000.0,0.00924934076113626,0.25688,0.16129999,Autodesk,Information Technology,Application Software,93.44,-1.4293,0.3401320901320901,0.5009819324430479,0.3662490788504054,0.25070422535211273,,0.36451683169441407,0.23582718651211804,0.4067765567765568,0.4579270494763452,0.2840909090909091,1.0,0.4769243403711858,0.0,0.24681197618584136,283
LRCX,244.92,307626868736,1248771000,50.29158,30.203476,,41.418,56.819807312713266,0.65565,0.21047,,0.44195,4483747840.0,6180440064.0,5414078000.0,0.28466022703325766,0.33868998,0.3022,Lam Research,Information Technology,Semiconductor Materials & Equipment,154.57,-0.5845,0.2327117327117327,0.22879025923016494,0.15991156963890943,0.11511737089201879,,0.18413273311820647,0.15785036880927292,0.08846153846153847,0.18689057421451785,0.5386363636363636,1.0,0.39436776902433857,0.20775,0.24613839884745692,284
